路由	仓库	路由定义	组件文件
/basicMgmt/orgUnitMgt/addOrEdit	scm-vue-all-ubm	scm-vue-all-ubm/src/router/index.js:89	scm-vue-all-ubm/src/views/orgUnitMgt/addOrEdit.vue
/basicMgmt/postMgt	scm-vue-all-ubm	scm-vue-all-ubm/src/router/index.js:111	scm-vue-all-ubm/src/views/PostMgt/index.vue
/basicMgmt/postMgt/add	scm-vue-all-ubm	scm-vue-all-ubm/src/router/index.js:118	scm-vue-all-ubm/src/views/PostMgt/addOrEdit.vue
/basicMgmt/postMgt/relation	scm-vue-all-ubm	scm-vue-all-ubm/src/router/index.js:126	scm-vue-all-ubm/src/views/PostMgt/RelationPostOrRole.vue
/basicMgmt/resourceMgt	scm-vue-all-ubm	scm-vue-all-ubm/src/router/index.js:23	
/basicMgmt/resourceMgt/add	scm-vue-all-ubm	scm-vue-all-ubm/src/router/index.js:28	scm-vue-all-ubm/src/views/resourceMgt/addOrEdit.vue
/basicMgmt/resourceMgt/authorize	scm-vue-all-ubm	scm-vue-all-ubm/src/router/index.js:36	scm-vue-all-ubm/src/views/resourceMgt/authorize.vue
/basicMgmt/resourceMgt/resourceSync	scm-vue-all-ubm	scm-vue-all-ubm/src/router/index.js:44	scm-vue-all-ubm/src/views/resourceMgt/ResourceSync.vue
/basicMgmt/roleMgt	scm-vue-all-ubm	scm-vue-all-ubm/src/router/index.js:54	
/basicMgmt/roleMgt/Authorization	scm-vue-all-ubm	scm-vue-all-ubm/src/router/index.js:59	
/basicMgmt/roleMgt/roleMgtAdd	scm-vue-all-ubm	scm-vue-all-ubm/src/router/index.js:67	
/basicMgmt/userMgt	scm-vue-all-ubm	scm-vue-all-ubm/src/router/index.js:140	
/basicMgmt/userMgt/AssociatedOrganization	scm-vue-all-ubm	scm-vue-all-ubm/src/router/index.js:166	
/basicMgmt/userMgt/AssociatedPosition	scm-vue-all-ubm	scm-vue-all-ubm/src/router/index.js:158	
/basicMgmt/userMgt/AuthorizationList	scm-vue-all-ubm	scm-vue-all-ubm/src/router/index.js:153	
/basicMgmt/userMgt/ChangePassword	scm-vue-all-ubm	scm-vue-all-ubm/src/router/index.js:171	
/basicMgmt/userMgt/addOrEdit	scm-vue-all-ubm	scm-vue-all-ubm/src/router/index.js:145	
/basicMgmt/userMgt/authorize	scm-vue-all-ubm	scm-vue-all-ubm/src/router/index.js:179	
/supplierInfoMan	scm-vue-all-ubm	scm-vue-all-ubm/src/router/index.js:185	
/supplierInfoMan/changesInfo	scm-vue-all-ubm	scm-vue-all-ubm/src/router/index.js:190	scm-vue-all-ubm/src/views/supplierInfoMan/changesInfo.vue
/	scm-vue-all-vmp	scm-vue-all-vmp/src/router/index.js:9	scm-vue-all-vmp/src/views/Home.vue
/SupplierAccess/addPS1	scm-vue-all-vmp	scm-vue-all-vmp/src/router/index.js:155	scm-vue-all-vmp/src/views/SupplierAccess/productList/addProductList_s1.vue
/SupplierAccess/addPS2	scm-vue-all-vmp	scm-vue-all-vmp/src/router/index.js:161	scm-vue-all-vmp/src/views/SupplierAccess/productList/addProductList_s2.vue
/SupplierAccess/addProductList	scm-vue-all-vmp	scm-vue-all-vmp/src/router/index.js:173	scm-vue-all-vmp/src/views/SupplierAccess/productList/addProductList.vue
/SupplierAccess/addServiceRelation	scm-vue-all-vmp	scm-vue-all-vmp/src/router/index.js:113	scm-vue-all-vmp/src/views/SupplierAccess/serviceRelation/addServiceRelation.vue
/SupplierAccess/detailServiceRelation	scm-vue-all-vmp	scm-vue-all-vmp/src/router/index.js:119	scm-vue-all-vmp/src/views/SupplierAccess/serviceRelation/detailServiceRelation.vue
/SupplierAccess/detailSubServiceRelation	scm-vue-all-vmp	scm-vue-all-vmp/src/router/index.js:131	scm-vue-all-vmp/src/views/SupplierAccess/serviceRelation/detailSubServiceRelation.vue
/SupplierAccess/detailSupplier	scm-vue-all-vmp	scm-vue-all-vmp/src/router/index.js:143	scm-vue-all-vmp/src/views/SupplierAccess/detailSupplier/index.vue
/SupplierAccess/formalApply	scm-vue-all-vmp	scm-vue-all-vmp/src/router/index.js:17	scm-vue-all-vmp/src/views/SupplierAccess/formalApply/index.vue
/SupplierAccess/productList	scm-vue-all-vmp	scm-vue-all-vmp/src/router/index.js:149	scm-vue-all-vmp/src/views/SupplierAccess/productList/index.vue
/SupplierAccess/productListView	scm-vue-all-vmp	scm-vue-all-vmp/src/router/index.js:167	scm-vue-all-vmp/src/views/SupplierAccess/productList/productList_view.vue
/SupplierAccess/registerSimple	scm-vue-all-vmp	scm-vue-all-vmp/src/router/index.js:100	scm-vue-all-vmp/src/views/SupplierAccess/registerSimple/index.vue
/SupplierAccess/registerStepThree	scm-vue-all-vmp	scm-vue-all-vmp/src/router/index.js:29	scm-vue-all-vmp/src/views/SupplierAccess/formalApply/RegisterStepThree.vue
/SupplierAccess/registerStepTwo	scm-vue-all-vmp	scm-vue-all-vmp/src/router/index.js:23	scm-vue-all-vmp/src/views/SupplierAccess/formalApply/RegisterStepTwo.vue
/SupplierAccess/serviceRelation	scm-vue-all-vmp	scm-vue-all-vmp/src/router/index.js:107	scm-vue-all-vmp/src/views/SupplierAccess/serviceRelation/index.vue
/SupplierAccess/subServiceRelation	scm-vue-all-vmp	scm-vue-all-vmp/src/router/index.js:125	scm-vue-all-vmp/src/views/SupplierAccess/serviceRelation/subServiceRelation.vue
/SupplierAccess/supplierApplyList	scm-vue-all-vmp	scm-vue-all-vmp/src/router/index.js:137	scm-vue-all-vmp/src/views/SupplierAccess/supplierApplyList/index.vue
/queryLedgerOfProcurementPlanGYS	scm-vue-all-vmp	scm-vue-all-vmp/src/router/index.js:349	scm-vue-all-vmp/src/views/queryLedgerOfProcurementPlanGYS/index.vue
/serviceRelationship	scm-vue-all-vmp	scm-vue-all-vmp/src/router/index.js:322	scm-vue-all-vmp/src/views/serviceRelationship/index.vue
/serviceRelationship/add	scm-vue-all-vmp	scm-vue-all-vmp/src/router/index.js:331	scm-vue-all-vmp/src/views/serviceRelationship/add.vue
/serviceRelationship/look	scm-vue-all-vmp	scm-vue-all-vmp/src/router/index.js:340	scm-vue-all-vmp/src/views/serviceRelationship/look.vue
/supperInfo/supperDetail	scm-vue-all-vmp	scm-vue-all-vmp/src/router/index.js:47	scm-vue-all-vmp/src/views/SupplierAccess/formalApply/SupperDetail2.vue
/supperInfo/supperDetailNew	scm-vue-all-vmp	scm-vue-all-vmp/src/router/index.js:37	scm-vue-all-vmp/src/views/SupplierAccess/formalApply/SupperDetail.vue
/supperInfo/supperDetailRegister	scm-vue-all-vmp	scm-vue-all-vmp/src/router/index.js:42	scm-vue-all-vmp/src/views/SupplierAccess/formalApply/SupperDetail.vue
/supplierAudit/list	scm-vue-all-vmp	scm-vue-all-vmp/src/router/index.js:54	scm-vue-all-vmp/src/views/supplierAudit/index.vue
/supplierAudit/list/supplierAuditForm	scm-vue-all-vmp	scm-vue-all-vmp/src/router/index.js:60	scm-vue-all-vmp/src/views/supplierAudit/supplierAuditForm.vue
/supplierFile/ContractorPerson	scm-vue-all-vmp	scm-vue-all-vmp/src/router/index.js:181	scm-vue-all-vmp/src/views/supplierFile/ContractorPerson/index.vue
/supplierFile/addContractorPerson	scm-vue-all-vmp	scm-vue-all-vmp/src/router/index.js:187	scm-vue-all-vmp/src/views/supplierFile/ContractorPerson/addContractorPerson.vue
/supplierFile/addSubcontractor	scm-vue-all-vmp	scm-vue-all-vmp/src/router/index.js:223	scm-vue-all-vmp/src/views/supplierFile/supplierSubcontractor/addSubcontractor.vue
/supplierFile/addSupplierLinkman	scm-vue-all-vmp	scm-vue-all-vmp/src/router/index.js:205	scm-vue-all-vmp/src/views/supplierFile/supplierLinkman/addSupplierLinkman.vue
/supplierFile/detailContractorPerson	scm-vue-all-vmp	scm-vue-all-vmp/src/router/index.js:193	scm-vue-all-vmp/src/views/supplierFile/ContractorPerson/detailContractorPerson.vue
/supplierFile/detailSubcontractor	scm-vue-all-vmp	scm-vue-all-vmp/src/router/index.js:229	scm-vue-all-vmp/src/views/supplierFile/supplierSubcontractor/detailSubcontractor.vue
/supplierFile/detailSupplier	scm-vue-all-vmp	scm-vue-all-vmp/src/router/index.js:253	scm-vue-all-vmp/src/views/supplierFile/detailSupplier/index.vue
/supplierFile/detailSupplierLinkman	scm-vue-all-vmp	scm-vue-all-vmp/src/router/index.js:211	scm-vue-all-vmp/src/views/supplierFile/supplierLinkman/detailSupplierLinkman.vue
/supplierFile/editSupplier	scm-vue-all-vmp	scm-vue-all-vmp/src/router/index.js:235	scm-vue-all-vmp/src/views/supplierFile/editSupplier/index.vue
/supplierFile/editSupplier/editSupplierFile	scm-vue-all-vmp	scm-vue-all-vmp/src/router/index.js:247	scm-vue-all-vmp/src/views/supplierFile/editSupplierFile/index.vue
/supplierFile/editSupplier/editTitle	scm-vue-all-vmp	scm-vue-all-vmp/src/router/index.js:241	scm-vue-all-vmp/src/views/supplierFile/editSupplier/editTitle.vue
/supplierFile/supplierLinkman	scm-vue-all-vmp	scm-vue-all-vmp/src/router/index.js:199	scm-vue-all-vmp/src/views/supplierFile/supplierLinkman/index.vue
/supplierFile/supplierSubcontractor	scm-vue-all-vmp	scm-vue-all-vmp/src/router/index.js:217	scm-vue-all-vmp/src/views/supplierFile/supplierSubcontractor/index.vue
/supplierInfo/ChangeSupplierInfo	scm-vue-all-vmp	scm-vue-all-vmp/src/router/index.js:265	scm-vue-all-vmp/src/views/ChangeSupplierInfo/index.vue
/supplierInfo/changeBasicInfo	scm-vue-all-vmp	scm-vue-all-vmp/src/router/index.js:274	scm-vue-all-vmp/src/views/ChangeSupplierInfo/detail.vue
/supplierInfo/changeBasicList	scm-vue-all-vmp	scm-vue-all-vmp/src/router/index.js:259	scm-vue-all-vmp/src/views/ChangeSupplierInfo/list.vue
/supplierInfo/changeProduct	scm-vue-all-vmp	scm-vue-all-vmp/src/router/index.js:289	scm-vue-all-vmp/src/views/changeProductDirectory/changeProduct.vue
/supplierInfo/changeProductDirectory	scm-vue-all-vmp	scm-vue-all-vmp/src/router/index.js:283	scm-vue-all-vmp/src/views/changeProductDirectory/index.vue
/supplierInfo/viewProduct	scm-vue-all-vmp	scm-vue-all-vmp/src/router/index.js:298	scm-vue-all-vmp/src/views/changeProductDirectory/viewProduct.vue
/supplierRectification	scm-vue-all-vmp	scm-vue-all-vmp/src/router/index.js:307	scm-vue-all-vmp/src/views/supplierRectification/index.vue
/supplierRectification/feedback	scm-vue-all-vmp	scm-vue-all-vmp/src/router/index.js:313	scm-vue-all-vmp/src/views/supplierRectification/feedback.vue
/supplierStopEnable/list	scm-vue-all-vmp	scm-vue-all-vmp/src/router/index.js:67	scm-vue-all-vmp/src/views/supplierStopEnable/index.vue
/supplierStopEnable/stopDetail	scm-vue-all-vmp	scm-vue-all-vmp/src/router/index.js:92	scm-vue-all-vmp/src/views/supplierStopEnable/stopDetail.vue
/supplierStopEnable/supplierFreezingThaw	scm-vue-all-vmp	scm-vue-all-vmp/src/router/index.js:74	scm-vue-all-vmp/src/views/supplierStopEnable/supplierFreezingThaw.vue
/supplierStopEnable/supplierThawing	scm-vue-all-vmp	scm-vue-all-vmp/src/router/index.js:80	scm-vue-all-vmp/src/views/supplierStopEnable/supplierThawing.vue
/supplierStopEnable/supplierThawingDetail	scm-vue-all-vmp	scm-vue-all-vmp/src/router/index.js:86	scm-vue-all-vmp/src/views/supplierStopEnable/supplierThawingDetail.vue
/	scm-vue-all-workbench	scm-vue-all-workbench/src/router/index.js:10	scm-vue-all-workbench/src/views/Home.vue
/msgList	scm-vue-all-workbench	scm-vue-all-workbench/src/router/index.js:31	scm-vue-all-workbench/src/views/list/msgList.vue
/todoList	scm-vue-all-workbench	scm-vue-all-workbench/src/router/index.js:25	scm-vue-all-workbench/src/views/list/todoList.vue
/worktable	scm-vue-all-workbench	scm-vue-all-workbench/src/router/index.js:16	scm-vue-all-workbench/src/views/Home.vue
/	scm-vue-hpc	scm-vue-hpc/src/router/index.js:12	scm-vue-hpc/src/views/Home.vue
/businessConsulting	scm-vue-hpc	scm-vue-hpc/src/router/index.js:22	scm-vue-hpc/src/views/businessConsulting/index.vue
/content	scm-vue-hpc	scm-vue-hpc/src/router/index.js:27	scm-vue-hpc/src/views/content.vue
/expect	scm-vue-hpc	scm-vue-hpc/src/router/index.js:55	scm-vue-hpc/src/views/Expect/index.vue
/introduce	scm-vue-hpc	scm-vue-hpc/src/router/index.js:50	scm-vue-hpc/src/views/Introduce/index.vue
/notice	scm-vue-hpc	scm-vue-hpc/src/router/index.js:37	scm-vue-hpc/src/views/notice.vue
/noticeContent	scm-vue-hpc	scm-vue-hpc/src/router/index.js:32	scm-vue-hpc/src/views/NoticeContent.vue
/noticeList	scm-vue-hpc	scm-vue-hpc/src/router/index.js:17	scm-vue-hpc/src/views/notice/NoticeList.vue
/procurementPortal	scm-vue-hpc	scm-vue-hpc/src/router/index.js:60	scm-vue-hpc/src/views/procurementPortal/index.vue
/supplier	scm-vue-hpc	scm-vue-hpc/src/router/index.js:45	scm-vue-hpc/src/views/Supplier/index.vue
/	scm-vue-all/scm-vue-agreement	scm-vue-all/scm-vue-agreement/src/router/index.js:9	scm-vue-all/scm-vue-agreement/src/views/Home.vue
/agreementApproval/agreementApprovalList	scm-vue-all/scm-vue-agreement	scm-vue-all/scm-vue-agreement/src/router/index.js:116	scm-vue-all/scm-vue-agreement/src/views/agreementApproval/agreementApprovalList/list.vue
/agreementApproval/approval/:protocolId?	scm-vue-all/scm-vue-agreement	scm-vue-all/scm-vue-agreement/src/router/index.js:128	scm-vue-all/scm-vue-agreement/src/views/agreementApproval/approvalDetail/index.vue
/agreementApproval/approvalDetail/:protocolId?	scm-vue-all/scm-vue-agreement	scm-vue-all/scm-vue-agreement/src/router/index.js:134	scm-vue-all/scm-vue-agreement/src/views/agreementApproval/approvalView/index.vue
/agreementApproval/distributorApprovalList	scm-vue-all/scm-vue-agreement	scm-vue-all/scm-vue-agreement/src/router/index.js:122	scm-vue-all/scm-vue-agreement/src/views/agreementApproval/distributorApprovalList/list.vue
/listingCompile/compileAgreementListing	scm-vue-all/scm-vue-agreement	scm-vue-all/scm-vue-agreement/src/router/index.js:53	scm-vue-all/scm-vue-agreement/src/views/agreementMgmt/listingCompile/agreementListing/list.vue
/listingCompile/compileAgreementListing/compile/:protocolId	scm-vue-all/scm-vue-agreement	scm-vue-all/scm-vue-agreement/src/router/index.js:59	scm-vue-all/scm-vue-agreement/src/views/agreementMgmt/listingCompile/compileAgreement/compile.vue
/listingCompile/compileAgreementListing/viewDetail/:protocolId	scm-vue-all/scm-vue-agreement	scm-vue-all/scm-vue-agreement/src/router/index.js:65	scm-vue-all/scm-vue-agreement/src/views/agreementMgmt/listingCompile/viewDetail/detail.vue
/listingCreate/agreementList	scm-vue-all/scm-vue-agreement	scm-vue-all/scm-vue-agreement/src/router/index.js:16	scm-vue-all/scm-vue-agreement/src/views/agreementMgmt/listingCreate/agreementList/index.vue
/listingCreate/compilePage/:id?	scm-vue-all/scm-vue-agreement	scm-vue-all/scm-vue-agreement/src/router/index.js:22	scm-vue-all/scm-vue-agreement/src/views/agreementMgmt/listingCreate/compilePage/compile.vue
/listingCreate/materialConfirm	scm-vue-all/scm-vue-agreement	scm-vue-all/scm-vue-agreement/src/router/index.js:28	scm-vue-all/scm-vue-agreement/src/views/agreementMgmt/listingCreate/materialConfirm/materialLists.vue
/listingCreate/materialConfirm/:protocolId?	scm-vue-all/scm-vue-agreement	scm-vue-all/scm-vue-agreement/src/router/index.js:34	scm-vue-all/scm-vue-agreement/src/views/agreementMgmt/listingCreate/compilePage/materialConfirm.vue
/listingCreate/materialConfirm/costAgt/:protocolId	scm-vue-all/scm-vue-agreement	scm-vue-all/scm-vue-agreement/src/router/index.js:40	scm-vue-all/scm-vue-agreement/src/views/agreementMgmt/listingCreate/incMaterialDistribution/costAgt.vue
/listingCreate/materialConfirm/countAgt/:protocolId?	scm-vue-all/scm-vue-agreement	scm-vue-all/scm-vue-agreement/src/router/index.js:46	scm-vue-all/scm-vue-agreement/src/views/agreementMgmt/listingCreate/incMaterialDistribution/countAgt.vue
/listingMaint/DTAgreementMaint	scm-vue-all/scm-vue-agreement	scm-vue-all/scm-vue-agreement/src/router/index.js:79	scm-vue-all/scm-vue-agreement/src/views/agreementMgmt/listingMaint/DTAgreementMaint/list.vue
/listingMaint/agreementInfo/:protocolId	scm-vue-all/scm-vue-agreement	scm-vue-all/scm-vue-agreement/src/router/index.js:109	scm-vue-all/scm-vue-agreement/src/views/agreementMgmt/listingMaint/agreementInfo/detail.vue
/listingMaint/agreementMaint	scm-vue-all/scm-vue-agreement	scm-vue-all/scm-vue-agreement/src/router/index.js:73	scm-vue-all/scm-vue-agreement/src/views/agreementMgmt/listingMaint/agreementMaint/list.vue
/listingMaint/editAgreement/:protocolId	scm-vue-all/scm-vue-agreement	scm-vue-all/scm-vue-agreement/src/router/index.js:85	scm-vue-all/scm-vue-agreement/src/views/agreementMgmt/listingMaint/editAgreement/edit.vue
/listingMaint/materialAlteration/:protocolId	scm-vue-all/scm-vue-agreement	scm-vue-all/scm-vue-agreement/src/router/index.js:91	scm-vue-all/scm-vue-agreement/src/views/agreementMgmt/listingMaint/materialAlteration/alterationInfo.vue
/listingMaint/materialPricing/:protocolId	scm-vue-all/scm-vue-agreement	scm-vue-all/scm-vue-agreement/src/router/index.js:97	scm-vue-all/scm-vue-agreement/src/views/agreementMgmt/listingMaint/materialPricing/pricingInfo.vue
/listingMaint/postpone/:protocolId	scm-vue-all/scm-vue-agreement	scm-vue-all/scm-vue-agreement/src/router/index.js:103	scm-vue-all/scm-vue-agreement/src/views/agreementMgmt/listingMaint/postpone/index.vue
/	scm-vue-all/scm-vue-all-supplier	scm-vue-all/scm-vue-all-supplier/src/router/index.js:8	scm-vue-all/scm-vue-all-supplier/src/views/Home.vue
/CustomerCredit	scm-vue-all/scm-vue-all-supplier	scm-vue-all/scm-vue-all-supplier/src/router/index.js:435	
/CustomerCreditDetail	scm-vue-all/scm-vue-all-supplier	scm-vue-all/scm-vue-all-supplier/src/router/index.js:440	
/CustomerQuestionnaire	scm-vue-all/scm-vue-all-supplier	scm-vue-all/scm-vue-all-supplier/src/router/index.js:349	
/CustomerQuestionnaire/CustomerQuestionnaireDetail	scm-vue-all/scm-vue-all-supplier	scm-vue-all/scm-vue-all-supplier/src/router/index.js:354	
/components/protocol	scm-vue-all/scm-vue-all-supplier	scm-vue-all/scm-vue-all-supplier/src/router/index.js:332	
/custom/customPrice	scm-vue-all/scm-vue-all-supplier	scm-vue-all/scm-vue-all-supplier/src/router/index.js:398	
/custom/priceDetail	scm-vue-all/scm-vue-all-supplier	scm-vue-all/scm-vue-all-supplier/src/router/index.js:428	
/custom/priceResult	scm-vue-all/scm-vue-all-supplier	scm-vue-all/scm-vue-all-supplier/src/router/index.js:422	
/custom/supplierDetail	scm-vue-all/scm-vue-all-supplier	scm-vue-all/scm-vue-all-supplier/src/router/index.js:416	
/custom/supplierEdit	scm-vue-all/scm-vue-all-supplier	scm-vue-all/scm-vue-all-supplier/src/router/index.js:410	
/custom/supplierQuoted	scm-vue-all/scm-vue-all-supplier	scm-vue-all/scm-vue-all-supplier/src/router/index.js:404	
/customer/applyMessage	scm-vue-all/scm-vue-all-supplier	scm-vue-all/scm-vue-all-supplier/src/router/index.js:301	
/customer/checkCustomer	scm-vue-all/scm-vue-all-supplier	scm-vue-all/scm-vue-all-supplier/src/router/index.js:311	
/customer/customerApply	scm-vue-all/scm-vue-all-supplier	scm-vue-all/scm-vue-all-supplier/src/router/index.js:291	
/customer/customerCheck	scm-vue-all/scm-vue-all-supplier	scm-vue-all/scm-vue-all-supplier/src/router/index.js:306	
/customer/modifyCustomer	scm-vue-all/scm-vue-all-supplier	scm-vue-all/scm-vue-all-supplier/src/router/index.js:296	
/customer/modifyCustomerTitle	scm-vue-all/scm-vue-all-supplier	scm-vue-all/scm-vue-all-supplier/src/router/index.js:286	
/customer/modifyMessage	scm-vue-all/scm-vue-all-supplier	scm-vue-all/scm-vue-all-supplier/src/router/index.js:316	
/customer/record	scm-vue-all/scm-vue-all-supplier	scm-vue-all/scm-vue-all-supplier/src/router/index.js:326	
/priceDetail	scm-vue-all/scm-vue-all-supplier	scm-vue-all/scm-vue-all-supplier/src/router/index.js:391	
/priceResult	scm-vue-all/scm-vue-all-supplier	scm-vue-all/scm-vue-all-supplier/src/router/index.js:385	
/satisfaction	scm-vue-all/scm-vue-all-supplier	scm-vue-all/scm-vue-all-supplier/src/router/index.js:338	
/satisfaction/EvaluationOrEdit	scm-vue-all/scm-vue-all-supplier	scm-vue-all/scm-vue-all-supplier/src/router/index.js:343	
/supplier/addProductList	scm-vue-all/scm-vue-all-supplier	scm-vue-all/scm-vue-all-supplier/src/router/index.js:84	scm-vue-all/scm-vue-all-supplier/src/views/productList/addProductList.vue
/supplier/addServiceRelation	scm-vue-all/scm-vue-all-supplier	scm-vue-all/scm-vue-all-supplier/src/router/index.js:58	scm-vue-all/scm-vue-all-supplier/src/views/serviceRelation/addServiceRelation.vue
/supplier/applyCheck	scm-vue-all/scm-vue-all-supplier	scm-vue-all/scm-vue-all-supplier/src/router/index.js:269	
/supplier/applyMessage	scm-vue-all/scm-vue-all-supplier	scm-vue-all/scm-vue-all-supplier/src/router/index.js:258	
/supplier/changeSupplier	scm-vue-all/scm-vue-all-supplier	scm-vue-all/scm-vue-all-supplier/src/router/index.js:44	scm-vue-all/scm-vue-all-supplier/src/views/changeSupplier?
/supplier/check	scm-vue-all/scm-vue-all-supplier	scm-vue-all/scm-vue-all-supplier/src/router/index.js:263	
/supplier/detailServiceRelation	scm-vue-all/scm-vue-all-supplier	scm-vue-all/scm-vue-all-supplier/src/router/index.js:64	scm-vue-all/scm-vue-all-supplier/src/views/serviceRelation/detailServiceRelation.vue
/supplier/detailStopEnable	scm-vue-all/scm-vue-all-supplier	scm-vue-all/scm-vue-all-supplier/src/router/index.js:106	scm-vue-all/scm-vue-all-supplier/src/views/supplierStopEnable/detailStopEnable.vue
/supplier/detailSupplier	scm-vue-all/scm-vue-all-supplier	scm-vue-all/scm-vue-all-supplier/src/router/index.js:38	scm-vue-all/scm-vue-all-supplier/src/views/detailSupplier/index.vue
/supplier/formalApply	scm-vue-all/scm-vue-all-supplier	scm-vue-all/scm-vue-all-supplier/src/router/index.js:32	scm-vue-all/scm-vue-all-supplier/src/views/formalApply/index.vue
/supplier/modifyMessage	scm-vue-all/scm-vue-all-supplier	scm-vue-all/scm-vue-all-supplier/src/router/index.js:276	
/supplier/modifyTitle	scm-vue-all/scm-vue-all-supplier	scm-vue-all/scm-vue-all-supplier/src/router/index.js:281	
/supplier/productList	scm-vue-all/scm-vue-all-supplier	scm-vue-all/scm-vue-all-supplier/src/router/index.js:78	scm-vue-all/scm-vue-all-supplier/src/views/productList/index.vue
/supplier/record	scm-vue-all/scm-vue-all-supplier	scm-vue-all/scm-vue-all-supplier/src/router/index.js:321	
/supplier/registerSimple	scm-vue-all/scm-vue-all-supplier	scm-vue-all/scm-vue-all-supplier/src/router/index.js:14	scm-vue-all/scm-vue-all-supplier/src/views/registerSimple/index.vue
/supplier/registerSimpleNo31	scm-vue-all/scm-vue-all-supplier	scm-vue-all/scm-vue-all-supplier/src/router/index.js:20	scm-vue-all/scm-vue-all-supplier/src/views/registerSimpleNo31/index.vue
/supplier/serviceRelation	scm-vue-all/scm-vue-all-supplier	scm-vue-all/scm-vue-all-supplier/src/router/index.js:52	scm-vue-all/scm-vue-all-supplier/src/views/serviceRelation/index.vue
/supplier/subServiceRelation	scm-vue-all/scm-vue-all-supplier	scm-vue-all/scm-vue-all-supplier/src/router/index.js:70	scm-vue-all/scm-vue-all-supplier/src/views/serviceRelation/subServiceRelation.vue
/supplier/supplierApply	scm-vue-all/scm-vue-all-supplier	scm-vue-all/scm-vue-all-supplier/src/router/index.js:26	scm-vue-all/scm-vue-all-supplier/src/views/applyList/index.vue
/supplier/supplierApply1	scm-vue-all/scm-vue-all-supplier	scm-vue-all/scm-vue-all-supplier/src/router/index.js:253	
/supplier/supplierAudit	scm-vue-all/scm-vue-all-supplier	scm-vue-all/scm-vue-all-supplier/src/router/index.js:92	scm-vue-all/scm-vue-all-supplier/src/views/supplierAudit/index.vue
/supplier/supplierFreezingThaw	scm-vue-all/scm-vue-all-supplier	scm-vue-all/scm-vue-all-supplier/src/router/index.js:112	scm-vue-all/scm-vue-all-supplier/src/views/supplierStopEnable/supplierFreezingThaw.vue
/supplier/supplierStopEnable	scm-vue-all/scm-vue-all-supplier	scm-vue-all/scm-vue-all-supplier/src/router/index.js:100	scm-vue-all/scm-vue-all-supplier/src/views/supplierStopEnable/index.vue
/supplier/supplierThawing	scm-vue-all/scm-vue-all-supplier	scm-vue-all/scm-vue-all-supplier/src/router/index.js:118	scm-vue-all/scm-vue-all-supplier/src/views/supplierStopEnable/supplierThawing.vue
/supplierDetail	scm-vue-all/scm-vue-all-supplier	scm-vue-all/scm-vue-all-supplier/src/router/index.js:379	
/supplierEdit	scm-vue-all/scm-vue-all-supplier	scm-vue-all/scm-vue-all-supplier/src/router/index.js:373	
/supplierEstimate/changeEstimate	scm-vue-all/scm-vue-all-supplier	scm-vue-all/scm-vue-all-supplier/src/router/index.js:213	scm-vue-all/scm-vue-all-supplier/src/views/supplierEstimate/changeEstimate.vue
/supplierEstimate/changeEstimateList	scm-vue-all/scm-vue-all-supplier	scm-vue-all/scm-vue-all-supplier/src/router/index.js:207	scm-vue-all/scm-vue-all-supplier/src/views/supplierEstimate/index.vue
/supplierEstimate/estimateAppeal	scm-vue-all/scm-vue-all-supplier	scm-vue-all/scm-vue-all-supplier/src/router/index.js:225	scm-vue-all/scm-vue-all-supplier/src/views/supplierEstimate/estimateAppeal.vue
/supplierEstimate/estimateAppealDetail	scm-vue-all/scm-vue-all-supplier	scm-vue-all/scm-vue-all-supplier/src/router/index.js:231	scm-vue-all/scm-vue-all-supplier/src/views/supplierEstimate/estimateAppealDetail.vue
/supplierEstimate/estimateAppealList	scm-vue-all/scm-vue-all-supplier	scm-vue-all/scm-vue-all-supplier/src/router/index.js:219	scm-vue-all/scm-vue-all-supplier/src/views/supplierEstimate/estimateAppealList.vue
/supplierFile/ContractorPerson	scm-vue-all/scm-vue-all-supplier	scm-vue-all/scm-vue-all-supplier/src/router/index.js:127	scm-vue-all/scm-vue-all-supplier/src/views/ContractorPerson/index.vue
/supplierFile/addContractorPerson	scm-vue-all/scm-vue-all-supplier	scm-vue-all/scm-vue-all-supplier/src/router/index.js:133	scm-vue-all/scm-vue-all-supplier/src/views/ContractorPerson/addContractorPerson.vue
/supplierFile/addSubcontractor	scm-vue-all/scm-vue-all-supplier	scm-vue-all/scm-vue-all-supplier/src/router/index.js:188	scm-vue-all/scm-vue-all-supplier/src/views/supplierSubcontractor/addSubcontractor.vue
/supplierFile/addSupplierLinkman	scm-vue-all/scm-vue-all-supplier	scm-vue-all/scm-vue-all-supplier/src/router/index.js:170	scm-vue-all/scm-vue-all-supplier/src/views/supplierLinkman/addSupplierLinkman.vue
/supplierFile/detailContractorPerson	scm-vue-all/scm-vue-all-supplier	scm-vue-all/scm-vue-all-supplier/src/router/index.js:139	scm-vue-all/scm-vue-all-supplier/src/views/ContractorPerson/detailContractorPerson.vue
/supplierFile/detailSubcontractor	scm-vue-all/scm-vue-all-supplier	scm-vue-all/scm-vue-all-supplier/src/router/index.js:194	scm-vue-all/scm-vue-all-supplier/src/views/supplierSubcontractor/detailSubcontractor.vue
/supplierFile/detailSupplier	scm-vue-all/scm-vue-all-supplier	scm-vue-all/scm-vue-all-supplier/src/router/index.js:145	scm-vue-all/scm-vue-all-supplier/src/views/detailSupplier/index.vue
